companyId,candidateId,score
31,305,2
31,2362,9
31,319,1
31,2368,3
31,326,4
31,333,7
31,336,5
31,346,4
31,4447,3
31,2401,1
31,4451,9
31,2406,5
31,4454,10
31,372,3
31,4468,4
31,374,2
31,4469,9
31,2431,7
31,4487,6
31,2447,3
31,2456,5
31,4509,6
31,2462,4
31,2467,3
31,4515,3
31,428,9
31,430,4
31,2482,5
31,4533,3
31,2486,5
31,2485,3
31,4535,2
31,4542,3
31,4543,1
31,2500,10
31,2501,7
31,2504,3
31,461,2
31,4575,3
31,2530,5
31,2543,6
31,500,2
31,2560,2
31,4615,7
31,4616,9
31,2572,8
31,531,10
31,538,10
31,2587,6
31,4655,9
31,2609,2
31,572,6
31,2629,5
31,582,8
31,2636,7
31,2639,3
31,592,7
31,594,7
31,2649,7
31,603,3
31,2653,6
31,2654,2
31,2660,1
31,2661,1
31,613,5
31,4721,8
31,4722,3
31,627,9
31,638,5
31,4749,2
31,4755,6
31,4771,5
31,678,10
31,4776,5
31,2729,2
31,2728,3
31,4779,9
31,4780,9
31,2733,7
31,688,1
31,689,1
31,2740,2
31,4803,10
31,708,2
31,4804,1
31,710,4
31,2761,7
31,4812,10
31,2766,8
31,2772,5
31,2781,7
31,734,2
31,4831,8
31,738,8
31,2788,5
31,2797,9
31,771,7
31,4868,10
31,2822,10
31,2825,1
31,2827,1
31,2829,7
31,4881,6
31,786,1
31,2836,4
31,790,7
31,4898,5
31,4903,10
31,2859,4
31,813,6
31,4916,8
31,2884,4
31,4935,1
31,839,6
31,2889,7
31,2890,4
31,2897,3
31,2900,9
31,2905,7
31,4955,7
31,860,6
31,861,6
31,4959,8
31,2912,2
31,2917,7
31,4966,3
31,2923,4
31,880,4
31,2929,2
31,882,1
31,4981,2
31,2941,5
31,898,10
31,4997,10
31,2958,6
31,2963,5
31,929,4
31,2980,8
31,2981,5
31,936,6
31,947,1
31,3005,5
31,3010,6
31,973,8
31,977,4
31,981,1
31,983,8
31,3038,2
31,1000,3
31,1002,2
31,1004,6
31,1007,9
31,1008,6
31,1014,8
31,1016,4
31,1022,6
31,1036,9
31,1042,10
31,3092,9
31,3093,4
31,3126,6
31,3128,10
31,3135,8
31,3144,5
31,3161,6
31,3164,2
31,3169,7
31,3172,4
31,1128,9
31,3177,7
31,3192,5
31,3194,8
31,3201,10
31,3203,8
31,3204,10
31,3207,10
31,3208,5
31,1159,1
31,1169,5
31,3217,1
31,1175,4
31,1177,8
31,1179,3
31,1185,6
31,1188,8
31,1192,10
31,3244,1
31,1199,3
31,1202,4
31,3255,2
31,1208,6
31,3257,2
31,3263,2
31,1216,10
31,1221,8
31,1229,5
31,1232,6
31,3288,3
31,1243,1
31,3308,5
31,3313,9
31,1266,10
31,1269,8
31,3321,4
31,3326,2
31,3329,8
31,1288,3
31,1293,5
31,1294,7
31,1298,5
31,3352,9
31,3358,9
31,1314,5
31,1323,5
31,3371,10
31,1327,5
31,3381,10
31,1336,4
31,3395,9
31,1358,2
31,3427,10
31,3429,10
31,1398,9
31,1402,6
31,3451,7
31,1410,7
31,3458,2
31,3466,4
31,1425,7
31,1440,4
31,3492,2
31,3497,9
31,3498,8
31,3499,3
31,3500,5
31,3507,1
31,1470,10
31,3528,5
31,3531,2
31,3533,3
31,3540,10
31,3546,6
31,1531,10
31,1546,10
31,3606,7
31,1559,4
31,1560,7
31,3610,7
31,1568,4
31,1578,7
31,3632,8
31,3638,8
31,3652,6
31,1606,7
31,1607,4
31,3670,8
31,1624,5
31,3676,5
31,1632,6
31,1634,4
31,3683,3
31,3716,3
31,1670,2
31,1673,3
31,1679,2
31,1690,3
31,3739,4
31,1701,5
31,3749,5
31,1706,3
31,1710,5
31,3766,3
31,3773,1
31,1725,9
31,1742,2
31,1744,10
31,1750,5
31,1756,9
31,3812,5
31,3825,9
31,1780,4
31,3829,5
31,1793,3
31,1797,10
31,1799,4
31,3866,3
31,3871,7
31,1830,7
31,1832,6
31,3884,2
31,3890,2
31,1846,5
31,1850,7
31,3911,5
31,3921,7
31,1885,3
31,1887,10
31,1891,10
31,3941,9
31,1896,1
31,3951,8
31,3960,6
31,3962,4
31,3968,10
31,1956,9
31,4007,7
31,1970,3
31,1974,10
31,4026,4
31,1978,3
31,4029,8
31,4030,10
31,1993,8
31,4060,1
31,2013,7
31,2014,10
31,4069,4
31,4081,8
31,2034,3
31,2035,2
31,2033,5
31,2040,4
32,1408,9
32,4355,9
32,3852,8
32,2957,9
32,1677,1
32,156,6
32,1827,6
32,3112,10
32,1321,4
32,556,8
32,301,4
32,3376,9
32,1077,6
32,3641,8
32,446,6
32,2367,6
32,2625,1
32,962,5
32,2885,9
32,4169,4
32,2766,7
32,3666,10
32,727,9
32,478,6
32,1118,9
32,3550,7
32,4446,4
32,3681,7
32,486,7
32,4074,2
32,1130,9
32,1517,4
32,3438,2
32,1779,9
32,4724,2
32,2037,9
32,4598,9
32,507,3
32,3571,5
32,116,6
32,1659,9
32,1022,5
33,4096,5
33,1025,10
33,4612,4
33,6,6
33,1031,2
33,3592,3
33,3078,3
33,3083,10
33,2060,8
33,4623,9
33,2578,5
33,1042,6
33,1043,7
33,2582,8
33,2070,5
33,2584,8
33,537,2
33,3609,1
33,4644,7
33,4648,7
33,1065,2
33,1581,6
33,4142,5
33,4145,5
33,562,3
33,1586,4
33,2610,1
33,1075,1
33,2609,1
33,2619,8
33,1084,9
33,2623,8
33,1087,3
33,1601,6
33,1602,1
33,4675,4
33,68,4
33,4677,6
33,3136,6
33,3067,8
33,3576,4
33,580,2
33,3660,9
33,1102,1
33,3668,2
33,2133,7
33,597,6
33,2647,10
33,4695,7
33,4184,5
33,1110,10
33,1115,6
33,1628,5
33,4700,9
33,4190,6
33,1121,7
33,611,9
33,1635,4
33,3173,4
33,1125,9
33,4199,1
33,3178,2
33,619,8
33,623,2
33,4207,6
33,2164,9
33,4731,5
33,1660,3
33,1148,9
33,1662,2
33,4735,5
33,4736,5
33,3196,1
33,2179,9
33,3717,7
33,1157,8
33,647,9
33,2185,7
33,138,10
33,4749,8
33,2705,8
33,4753,3
33,657,10
33,3732,10
33,2709,5
33,1687,3
33,157,10
33,159,4
33,4257,10
33,1197,4
33,3247,2
33,1201,10
33,4786,1
33,2742,9
33,1719,6
33,696,6
33,3769,1
33,699,7
33,2749,8
33,3777,1
33,2243,8
33,2756,8
33,1222,10
33,3271,9
33,2759,3
33,2252,6
33,717,5
33,3789,8
33,1232,3
33,2769,8
33,3794,7
33,2259,9
33,3793,10
33,213,2
33,2770,4
33,3800,9
33,219,5
33,732,7
33,1759,1
33,3297,3
33,2790,8
33,2791,10
33,3304,6
33,3303,6
33,1772,4
33,1774,7
33,2286,10
33,4336,6
33,1776,8
33,3312,4
33,1267,9
33,756,7
33,1268,5
33,2293,5
33,1783,2
33,2800,5
33,248,7
33,4346,3
33,4340,2
33,3836,3
33,2302,6
33,3328,4
33,1281,7
33,3843,9
33,3331,9
33,2824,7
33,1292,6
33,3342,6
33,4366,8
33,4368,2
33,3861,6
33,3862,4
33,3866,10
33,3868,4
33,3359,2
33,2338,7
33,3372,1
33,4396,8
33,3373,9
33,303,4
33,4334,5
33,4921,10
33,1346,1
33,840,5
33,1867,9
33,3915,9
33,1359,7
33,1875,6
33,340,7
33,1365,9
33,4950,2
33,1367,9
33,4954,7
33,354,8
33,2916,6
33,358,10
33,3431,5
33,2409,10
33,4458,2
33,4971,10
33,3948,5
33,3947,5
33,3950,9
33,2415,6
33,2930,6
33,4467,10
33,2936,8
33,1915,10
33,4476,9
33,896,2
33,1922,2
33,899,2
33,2435,3
33,1925,8
33,2951,7
33,4488,8
33,394,8
33,4490,5
33,2958,3
33,3983,3
33,2451,3
33,917,8
33,1943,6
33,919,10
33,3993,3
33,1434,1
33,927,7
33,928,1
33,930,2
33,3491,3
33,4526,8
33,1455,5
33,4528,1
33,4016,8
33,942,4
33,435,6
33,1462,3
33,3000,5
33,2489,1
33,1468,6
33,2495,10
33,3519,5
33,4034,6
33,3525,7
33,455,2
33,1485,8
33,461,1
33,464,3
33,3026,5
33,4054,8
33,479,3
33,2016,6
33,1503,7
33,3043,6
33,4068,9
33,3568,7
33,2546,7
33,1528,8
33,3066,5
33,1531,1
33,3068,9
33,2047,8
34,0,2
34,4100,2
34,2052,10
34,7,3
34,2059,10
34,4110,4
34,4122,7
34,2076,1
34,36,1
34,2086,5
34,4140,6
34,48,10
34,4149,8
34,2104,1
34,4161,8
34,69,9
34,72,6
34,2121,2
34,4169,4
34,82,10
34,4189,2
34,2141,5
34,94,2
34,93,6
34,2153,5
34,4203,8
34,4206,3
34,4209,5
34,4214,5
34,2169,3
34,2172,8
34,4229,3
34,134,3
34,2188,9
34,4239,6
34,144,5
34,2193,8
34,153,10
34,157,2
34,4254,6
34,170,4
34,2222,2
34,177,5
34,192,1
34,197,5
34,4296,2
34,2258,4
34,2259,7
34,2267,2
34,4316,8
34,233,10
34,4330,1
34,4332,5
34,245,9
34,251,8
34,2311,2
34,2321,4
34,274,4
34,2330,1
34,284,7
34,2333,4
34,4390,8
34,297,8
34,4398,3
34,2353,8
34,2360,4
34,2364,10
34,2366,1
34,2367,4
34,2376,6
34,2383,7
34,338,4
34,4438,7
34,347,6
34,355,2
34,4464,7
34,4465,8
34,4466,6
34,4477,7
34,2429,10
34,389,10
34,4489,1
34,4491,3
34,397,5
34,399,6
34,410,5
34,424,9
34,430,2
34,431,5
34,2479,7
34,4530,6
34,436,5
34,2486,9
34,4535,9
34,2500,7
34,2501,4
34,2505,2
34,2510,7
34,4561,4
34,2526,10
34,4580,6
34,485,3
34,487,4
34,4583,7
34,494,1
34,2547,9
34,2548,8
34,2550,5
34,4604,4
34,510,5
34,2567,6
34,2568,4
34,4621,4
34,2578,9
34,4630,2
34,534,4
34,4634,7
34,539,9
34,4637,10
34,4638,7
34,2597,8
34,2598,10
34,560,9
34,2611,10
34,2615,10
34,2628,4
34,4676,5
34,2637,9
34,4690,1
34,2648,2
34,4697,10
34,2654,10
34,4717,1
34,4725,4
34,4726,9
34,631,8
34,2685,8
34,4740,1
34,2695,8
34,4743,4
34,4750,7
34,4755,3
34,4758,7
34,666,6
34,4766,8
34,675,5
34,679,6
34,685,9
34,4784,10
34,4785,7
34,689,8
34,4796,1
34,4798,1
34,2753,5
34,2757,6
34,2762,5
34,715,9
34,719,8
34,2768,4
34,721,7
34,722,7
34,2781,2
34,2784,7
34,2787,9
34,4849,10
34,2803,6
34,755,1
34,2814,10
34,2817,8
34,4876,9
34,2834,5
34,2835,7
34,2836,9
34,2839,7
34,4889,3
34,794,9
34,4892,4
34,4898,10
34,804,10
34,2853,4
34,805,6
34,4902,10
34,809,6
34,810,8
34,811,4
34,4906,4
34,812,7
34,816,8
34,2875,7
34,2878,2
34,847,6
34,2903,10
34,2906,1
34,4955,7
34,860,6
34,2913,6
34,868,2
34,2920,9
34,874,3
34,880,7
34,2934,3
34,4984,7
34,893,2
34,4993,10
34,899,6
34,904,2
34,2979,2
34,934,7
34,964,8
34,973,5
34,978,5
34,988,9
34,3041,1
34,3045,5
34,1002,9
34,3056,8
34,1011,6
34,1021,7
34,3071,8
34,1024,3
34,3074,7
34,3077,10
34,1033,8
34,1045,6
34,3094,8
34,1048,10
34,1054,6
34,1068,1
34,3118,8
34,3125,3
34,1078,6
34,3128,9
34,1086,6
34,1096,1
34,1102,5
34,3154,8
34,3161,9
34,1123,2
34,3171,10
34,1138,2
34,3191,9
34,3198,8
34,3200,5
34,1157,10
34,1167,4
34,3216,5
34,3219,3
34,3220,3
34,3221,5
34,1182,4
34,3233,8
34,3254,5
34,1220,5
34,1227,2
34,3275,5
34,3293,8
34,3304,7
34,1268,10
34,3317,6
34,3321,7
34,3330,9
34,1284,5
34,3332,2
34,3335,9
34,3338,9
34,1290,3
34,3342,8
34,3343,1
34,3345,9
34,3349,7
34,1303,1
34,1304,8
34,1310,1
34,3358,6
34,1336,3
34,1343,9
34,1348,1
34,1354,10
34,1365,7
34,3422,7
34,3442,4
34,3448,8
34,3451,1
34,3465,4
34,1422,2
34,3471,3
34,3477,10
34,1431,4
34,3480,6
34,1436,10
34,1453,9
34,3507,7
34,1479,10
34,1502,6
34,3550,4
34,3576,2
34,3596,8
34,1549,7
34,3598,9
34,1550,2
34,1553,2
34,3605,1
34,1563,6
34,3621,3
34,1573,9
34,1583,2
34,1590,8
34,1593,9
34,1594,5
34,3645,1
34,3665,1
34,1619,1
34,3669,8
34,1623,5
34,3676,9
34,1653,7
34,1685,2
34,1689,8
34,3740,8
34,1692,9
34,1695,1
34,1701,1
34,1711,1
34,1713,4
34,1717,1
34,3773,1
34,1727,7
34,1728,6
34,3786,1
34,3800,7
34,3809,10
34,3814,6
34,1767,2
34,3818,9
34,3832,2
34,3833,1
34,3834,9
34,1792,6
34,1795,1
34,1801,7
34,3853,4
34,1807,3
34,1822,3
34,3877,1
34,1838,1
34,3887,6
34,3889,9
34,3890,5
34,3899,7
34,1853,8
34,1869,5
34,1876,6
34,1884,7
34,3946,10
34,3956,2
34,1909,10
34,1912,7
34,3962,1
34,1931,5
34,4004,9
34,4009,2
34,1966,7
34,4018,8
34,1976,6
34,4031,3
34,1984,10
34,1990,3
34,4053,4
34,2011,2
34,2019,3
34,2027,2
34,2030,1
34,4086,3
34,2042,2
34,4094,10
35,2056,4
35,11,5
35,12,8
35,4113,8
35,2067,8
35,2073,10
35,33,7
35,4133,3
35,4134,10
35,4141,2
35,51,9
35,4151,4
35,4155,6
35,64,1
35,4166,1
35,71,2
35,2124,6
35,78,2
35,86,3
35,99,3
35,103,2
35,4202,7
35,2154,2
35,2163,5
35,2167,9
35,4215,1
35,4217,10
35,128,6
35,2177,9
35,2180,7
35,137,4
35,4238,4
35,4241,3
35,153,6
35,2205,3
35,160,5
35,161,5
35,2213,10
35,4262,3
35,171,10
35,2237,4
35,191,5
35,4289,4
35,194,1
35,196,10
35,4296,7
35,203,10
35,2258,1
35,4308,3
35,4309,5
35,2260,2
35,215,2
35,227,8
35,4338,6
35,2291,1
35,2307,9
35,4357,8
35,2318,3
35,4390,2
35,295,7
35,297,5
35,2348,5
35,4396,1
35,4405,2
35,2360,4
35,313,1
35,4413,8
35,4423,4
35,342,4
35,2401,4
35,366,9
35,4463,10
35,374,9
35,2422,9
35,4484,6
35,391,3
35,4490,1
35,4494,1
35,403,5
35,4500,7
35,406,5
35,416,4
35,2464,1
35,2469,10
35,4518,10
35,4520,10
35,4522,2
35,2482,7
35,2483,8
35,4531,3
35,434,5
35,441,1
35,4539,1
35,2493,5
35,2499,10
35,4549,5
35,4551,5
35,2505,5
35,2508,9
35,464,5
35,4569,6
35,2522,2
35,2523,6
35,480,2
35,4581,3
35,4594,4
35,498,7
35,503,7
35,506,6
35,518,1
35,2567,5
35,543,5
35,545,4
35,4643,9
35,2598,4
35,2601,6
35,554,4
35,4651,3
35,4654,1
35,4657,10
35,562,7
35,564,10
35,2617,8
35,4666,10
35,2624,5
35,579,10
35,2628,8
35,4679,2
35,589,6
35,2640,9
35,2641,10
35,594,4
35,2645,1
35,2650,9
35,2652,3
35,604,7
35,2654,7
35,2659,4
35,4712,6
35,4715,3
35,625,9
35,4731,4
35,647,10
35,4743,4
35,2697,6
35,661,4
35,2714,5
35,668,5
35,4767,5
35,2721,6
35,4771,7
35,4772,6
35,2731,10
35,4780,2
35,688,10
35,2739,10
35,4788,3
35,4787,4
35,2750,5
35,703,4
35,708,10
35,2763,8
35,4816,10
35,721,2
35,4825,10
35,4834,6
35,752,8
35,754,8
35,2803,8
35,4854,7
35,4855,4
35,4860,5
35,4863,10
35,767,1
35,774,2
35,4875,5
35,783,9
35,4882,7
35,791,6
35,4888,8
35,4891,4
35,2845,7
35,2849,7
35,802,2
35,4902,1
35,807,1
35,2866,10
35,2867,3
35,2872,8
35,2873,3
35,2874,10
35,2879,3
35,2884,6
35,2894,6
35,4943,8
35,4944,1
35,2903,9
35,4953,5
35,4959,10
35,4964,10
35,4966,5
35,2922,5
35,2923,10
35,4972,10
35,874,9
35,2924,1
35,2925,10
35,2937,10
35,4985,1
35,4994,2
35,906,8
35,2967,4
35,920,2
35,2970,1
35,935,10
35,946,10
35,2995,2
35,2996,8
35,952,2
35,994,1
35,996,9
35,1002,5
35,1004,4
35,1007,5
35,3058,8
35,3060,4
35,3062,6
35,1017,8
35,3096,5
35,3102,10
35,3124,10
35,1080,3
35,3130,5
35,1084,1
35,3136,7
35,1090,6
35,1091,2
35,1117,8
35,1119,5
35,3168,2
35,3190,3
35,1144,6
35,1148,4
35,3202,8
35,3203,8
35,3209,2
35,1161,6
35,1172,7
35,1173,10
35,3224,2
35,3238,9
35,1194,10
35,1218,9
35,1222,6
35,3294,10
35,1246,3
35,3297,2
35,1251,9
35,3304,1
35,3305,7
35,1260,2
35,1265,1
35,3314,8
35,1270,2
35,3318,6
35,1285,1
35,1286,6
35,3340,3
35,3343,2
35,3349,8
35,3352,9
35,1307,8
35,1311,10
35,1312,10
35,1327,5
35,3376,2
35,1338,7
35,3407,2
35,1376,3
35,3433,9
35,1394,9
35,3459,7
35,1424,9
35,3475,8
35,3479,1
35,1438,9
35,1454,7
35,1463,6
35,1464,9
35,3516,7
35,1483,7
35,3534,6
35,3538,3
35,1497,8
35,3554,7
35,3559,8
35,3563,5
35,1517,4
35,1533,1
35,1541,7
35,3592,6
35,1550,4
35,3598,8
35,1570,6
35,3631,9
35,3634,5
35,1595,8
35,3646,9
35,1599,10
35,3654,5
35,1615,7
35,1630,8
35,1635,1
35,3711,3
35,1664,8
35,1665,1
35,3716,7
35,1686,7
35,3748,1
35,1702,1
35,1706,1
35,1714,2
35,1717,1
35,3766,7
35,1719,3
35,1726,3
35,3775,3
35,3776,4
35,3784,6
35,3797,10
35,1768,8
35,3826,2
35,1783,1
35,3834,8
35,3837,7
35,1789,4
35,1812,10
35,3869,3
35,3893,2
35,3908,6
35,3909,8
35,1873,9
35,3922,7
35,1876,10
35,3938,5
35,1892,9
35,1897,3
35,1906,5
35,1918,4
35,1922,3
35,1923,4
35,3978,3
35,3989,9
35,3990,2
35,1945,8
35,4002,8
35,1959,3
35,1970,1
35,1982,8
35,1993,6
35,4054,8
35,4061,10
35,2015,5
35,2033,9
35,4088,10
36,2048,8
36,516,6
36,2056,8
36,4114,10
36,2066,10
36,2070,3
36,4120,4
36,1050,10
36,1053,5
36,4642,8
36,36,8
36,4648,9
36,2091,10
36,3628,1
36,2099,6
36,1078,3
36,569,8
36,58,3
36,1594,4
36,3641,3
36,4670,7
36,2119,1
36,4680,7
36,1103,10
36,593,7
36,3157,8
36,598,9
36,4694,2
36,90,10
36,603,4
36,4709,7
36,1131,9
36,111,6
36,1150,4
36,1664,8
36,4226,5
36,4741,1
36,3717,1
36,1673,4
36,1168,7
36,3221,7
36,1685,9
36,663,7
36,4248,9
36,666,8
36,1691,10
36,1690,10
36,1693,8
36,669,2
36,2213,8
36,166,3
36,4776,3
36,2219,3
36,2733,4
36,4274,2
36,691,6
36,3253,3
36,4794,4
36,699,9
36,2748,4
36,4286,7
36,1222,1
36,1225,2
36,203,3
36,4304,4
36,3281,6
36,4819,2
36,4312,8
36,217,9
36,2778,2
36,3809,2
36,1761,6
36,3812,3
36,1767,3
36,1261,4
36,751,2
36,2289,7
36,2292,5
36,2293,6
36,1782,10
36,246,2
36,3830,2
36,3328,8
36,2306,4
36,3845,2
36,2312,2
36,1801,2
36,2316,8
36,2319,6
36,2835,9
36,279,4
36,794,10
36,3867,3
36,800,4
36,3874,8
36,4387,7
36,1324,4
36,3373,5
36,3379,3
36,3894,8
36,3899,1
36,3390,9
36,3905,6
36,2380,8
36,3918,5
36,339,5
36,3413,5
36,1366,3
36,4952,5
36,1370,10
36,868,7
36,2917,8
36,4967,9
36,2409,2
36,2411,3
36,879,1
36,1910,8
36,3449,7
36,378,4
36,2938,5
36,2431,4
36,3456,5
36,1925,5
36,1930,7
36,3980,8
36,4492,7
36,1938,9
36,3987,4
36,403,6
36,3480,6
36,3484,1
36,1436,4
36,1438,7
36,1950,7
36,2975,7
36,3496,3
36,3498,3
36,4012,9
36,1454,3
36,434,2
36,962,2
36,451,1
36,1988,6
36,452,10
36,454,9
36,2506,5
36,3018,2
36,4566,2
36,1497,9
36,2010,1
36,4060,4
36,3552,3
36,2018,3
36,1507,5
36,4070,3
36,4593,10
36,1014,8
36,505,5
36,1021,6
37,2560,9
37,1,10
37,3584,9
37,1027,3
37,1540,3
37,3076,3
37,4102,9
37,2567,7
37,3590,3
37,4617,6
37,1028,4
37,523,3
37,5,4
37,3079,9
37,4619,2
37,4114,3
37,2582,5
37,1558,1
37,4118,7
37,2584,3
37,4636,1
37,2077,3
37,542,1
37,3615,6
37,1532,8
37,1571,6
37,2596,7
37,548,10
37,1574,4
37,4135,6
37,4136,9
37,4648,3
37,1578,5
37,3622,3
37,4652,1
37,1068,9
37,1070,3
37,2553,4
37,48,9
37,2609,5
37,4147,8
37,1588,8
37,1587,4
37,1079,7
37,3127,6
37,1082,9
37,571,7
37,1595,5
37,574,4
37,3135,5
37,3139,3
37,1604,5
37,2120,3
37,2122,8
37,3152,7
37,592,3
37,3666,3
37,1619,6
37,82,3
37,3157,8
37,2644,2
37,4177,2
37,4184,8
37,3672,5
37,2138,2
37,1114,1
37,600,8
37,3677,6
37,2562,4
37,3167,7
37,3679,3
37,1633,8
37,3175,7
37,4199,6
37,3688,5
37,4201,6
37,2664,1
37,620,5
37,2157,8
37,3692,8
37,3183,5
37,2154,4
37,2673,10
37,4721,2
37,3699,5
37,1652,8
37,3189,7
37,117,2
37,4723,6
37,4212,4
37,1145,4
37,2681,6
37,4729,10
37,4725,6
37,637,3
37,1654,10
37,4736,6
37,2176,5
37,3714,2
37,3716,6
37,1159,1
37,1671,2
37,1673,7
37,4746,9
37,2192,10
37,3217,6
37,146,4
37,659,9
37,3729,2
37,658,10
37,2713,2
37,665,8
37,1180,2
37,1182,6
37,1697,1
37,4265,2
37,4267,4
37,4269,3
37,1197,7
37,685,4
37,174,6
37,2738,4
37,4790,6
37,183,4
37,1718,10
37,3256,3
37,1215,8
37,195,5
37,711,6
37,715,9
37,4812,3
37,1229,4
37,2767,1
37,208,8
37,1747,7
37,4308,7
37,4823,9
37,1240,2
37,4825,5
37,2777,7
37,1755,2
37,1753,8
37,3805,3
37,1760,1
37,2277,1
37,3302,8
37,4327,4
37,3815,6
37,231,5
37,3818,1
37,2796,6
37,4333,10
37,1772,2
37,2798,10
37,2287,6
37,240,9
37,4850,7
37,755,4
37,3315,7
37,1781,6
37,2805,1
37,3826,3
37,2296,2
37,1273,4
37,3832,8
37,4860,9
37,1791,5
37,2304,6
37,4352,7
37,4866,10
37,3842,9
37,1284,5
37,1798,8
37,2824,10
37,1291,1
37,2316,10
37,782,3
37,3857,5
37,1302,6
37,1305,2
37,2842,3
37,4379,2
37,2843,9
37,1819,5
37,2846,8
37,3359,1
37,4895,1
37,2850,5
37,2851,10
37,806,9
37,2859,6
37,3373,6
37,302,2
37,1327,6
37,3886,7
37,1329,7
37,4402,2
37,4915,5
37,4914,6
37,3894,7
37,1335,10
37,3384,6
37,4413,4
37,4414,10
37,830,10
37,4417,6
37,2892,1
37,334,4
37,847,10
37,3918,6
37,2898,4
37,1362,2
37,1364,4
37,1875,4
37,3928,1
37,857,1
37,346,8
37,3931,3
37,350,7
37,2400,7
37,1889,8
37,3937,6
37,866,5
37,358,10
37,871,10
37,3431,10
37,4457,5
37,876,10
37,3949,2
37,366,10
37,2416,8
37,372,8
37,4980,4
37,1399,10
37,3455,9
37,896,5
37,1921,6
37,2436,5
37,1413,7
37,2438,3
37,392,8
37,4490,2
37,3468,3
37,2445,9
37,910,6
37,3472,2
37,3475,4
37,2451,8
37,405,1
37,408,6
37,2457,3
37,2461,6
37,1438,7
37,2463,2
37,1953,10
37,2467,8
37,1444,7
37,4005,8
37,2470,9
37,935,4
37,1449,7
37,2990,6
37,2481,6
37,1457,8
37,1971,6
37,948,2
37,437,10
37,4535,9
37,3000,7
37,4537,3
37,1981,1
37,2496,6
37,4546,8
37,2499,10
37,2501,3
37,4550,4
37,969,5
37,4042,3
37,3021,8
37,3539,6
37,1493,3
37,2517,8
37,3545,10
37,4059,8
37,476,8
37,2526,10
37,4575,1
37,484,10
37,1508,8
37,3556,8
37,504,1
37,4073,3
37,1514,8
37,4075,10
37,1516,3
37,2032,4
37,3568,2
37,1011,1
37,4598,3
37,3064,2
37,4089,3
37,3066,1
37,507,4
37,1020,1
37,1535,7
38,1546,5
38,4119,9
38,1567,8
38,2083,5
38,4136,1
38,4141,5
38,1582,1
38,4144,6
38,1593,8
38,2617,1
38,3134,4
38,3146,10
38,1113,10
38,4702,10
38,102,7
38,2664,8
38,3180,3
38,3184,8
38,626,3
38,4219,8
38,2685,4
38,2691,2
38,2179,10
38,3725,9
38,146,5
38,154,4
38,4767,4
38,2211,2
38,3747,2
38,2216,3
38,3756,9
38,3757,5
38,4292,7
38,1238,7
38,2787,10
38,1254,9
38,235,9
38,4332,10
38,3824,1
38,2292,3
38,758,10
38,1277,4
38,1792,6
38,770,7
38,4869,6
38,1290,8
38,2317,6
38,3853,3
38,3855,1
38,4370,9
38,4887,3
38,2329,9
38,3869,8
38,3357,9
38,288,1
38,4906,8
38,2349,2
38,814,5
38,3889,8
38,2873,4
38,4413,10
38,2887,2
38,2376,10
38,2899,5
38,2909,8
38,3423,4
38,352,5
38,1889,10
38,4961,10
38,355,1
38,2931,4
38,2933,5
38,2423,5
38,1917,8
38,385,1
38,1410,2
38,2953,3
38,2447,2
38,3488,7
38,426,2
38,4526,10
38,3000,9
38,3518,7
38,2504,1
38,2506,8
38,978,4
38,3027,8
38,1504,9
38,4070,4
38,4073,7
38,1522,8
38,2037,8
38,3577,3
38,1535,10
39,513,8
39,4098,2
39,3597,9
39,525,2
39,1039,7
39,1551,8
39,3087,6
39,20,9
39,3095,3
39,2075,4
39,2593,4
39,2084,9
39,4644,8
39,4649,1
39,4138,8
39,1578,10
39,3627,5
39,4143,5
39,3633,2
39,1588,5
39,3128,6
39,1084,6
39,1598,8
39,1087,8
39,4670,3
39,2628,4
39,2629,4
39,4164,6
39,1092,8
39,2116,8
39,3146,5
39,1611,5
39,588,6
39,3153,1
39,2130,7
39,2642,7
39,2644,5
39,1625,1
39,4704,9
39,2656,9
39,611,2
39,3174,6
39,4710,4
39,3688,4
39,618,10
39,4203,8
39,620,8
39,109,6
39,1645,3
39,2159,6
39,119,3
39,3703,10
39,2170,7
39,4739,8
39,1157,4
39,4741,6
39,2695,2
39,140,2
39,4236,6
39,3212,4
39,144,3
39,657,4
39,4757,10
39,3736,9
39,2713,5
39,2204,9
39,2718,6
39,2208,10
39,4258,10
39,676,10
39,2725,3
39,2214,5
39,2730,2
39,688,10
39,2738,5
39,2227,9
39,1716,8
39,2229,2
39,182,8
39,1722,6
39,699,4
39,3263,2
39,1216,5
39,4291,6
39,3786,7
39,2253,8
39,3281,10
39,4819,7
39,4821,10
39,3802,4
39,218,8
39,4317,3
39,2269,4
39,1245,5
39,3303,1
39,4841,9
39,3818,7
39,4843,4
39,2795,10
39,3306,6
39,239,3
39,752,6
39,4339,10
39,1783,3
39,1784,1
39,4349,6
39,1790,5
39,3328,5
39,3843,2
39,2310,7
39,4871,4
39,4872,3
39,4361,3
39,3853,8
39,2830,9
39,3342,8
39,2322,9
39,4373,3
39,2326,2
39,1815,10
39,4888,1
39,793,9
39,1817,10
39,3867,4
39,279,3
39,3357,7
39,2846,5
39,1311,9
39,1312,9
39,800,6
39,4898,10
39,4899,9
39,2852,7
39,3877,2
39,2853,6
39,296,1
39,4904,8
39,2858,5
39,816,5
39,2355,9
39,4404,1
39,821,3
39,2870,5
39,2363,8
39,316,10
39,827,1
39,4923,3
